Status,website,regions,category,collection,title,Retail Price,Min Price,Promo Price,details.size,sqft/box,boxes per pallet,Country of Origin,Wood Species / Type,Profile / Joint Type,details.species,details.profile,Plank Thickness,Plank Width,Brand Name,details.wear layer,Stock,details.shade,details.color variation,details.temperature,details.relative humidity,details.edge,details.installation,details.step size (mm),details.riser size (mm),details.side return size (mm),description,image1,image2,image3,image4,image5,url,accessories,documents.specification sheet,documents.installation sheet,documents.care & maintenance,documents.do's & don'ts,documents.warranty,details.no. of sets / box,details.no. of sets / pallet,details.iic,details.stc,details.high noise reduction ratings,details.thickness,details.roll size,documents.maintenance,documents.technical data,documents.environmental credentials,details.sound transmission test,details.impact insulation test,details.model,details.color name,details.ac rating,details.core,details.surfaces,details.anti abrasion,details.packaging,details.joint system,details.warranty,details.radiant heat application,details.certificates,documents.maintenance and care guideline,documents.installation,documents.test report of formaldehyde,documents.formaldehyde emissionstexting introduction,documents.carb ii certification 2024,documents.floor score certification 2024,documents.floor score 2024 renewal certification assessment,documents.fsc certification,details.finish,details.grade,details.texture,details.boxes per pallet,details.lock system,details.width,details.weight per box (lbs),details.sqft per box,details.wear layer thickness (mils),details.sound conduction,image0,tags,details.material,details.stair tread available
1,vidarflooring.com,,Engineered Hardwood Flooring,"American Oak 10""",American Oak 10 Collection-Macoroon,,,,"10""width x 3/4""thickness x RL, full length 50%-75%",,,China,White Oak,T&G,American Oak,Tongue and groove profile,,,Vidar,3mm or 4mm dry sawn cut wood layer,,,,,,Micro-beveled,nail down installation with glue assist is recommended,,,,,vidarflooring.com/images/2023/05/11/floor213.png,vidarflooring.com/images/2023/05/11/floor311.png,,,,https://vidarflooring.com/test-page/item/146-american-oak-10-collection-macoroon,,,,,,vidarflooring.com/images/Vidar_Design_Flooring_warranty.pdf,,,,,,,,,,,,,,,,,,,,,"Limited 35 years finish warranty, lifetime structural warranty",Hydronic radiant heat compatible,Indoor Air Quality Certified: FloorScore Carb?,vidarflooring.com/images/Maintenance_and_Care_Guidelines.pdf,vidarflooring.com/images/Vidar_Design_Flooring_Installation_Instruction.pdf,vidarflooring.com/images/Test_Report_Of_Formaldehyde.pdf,vidarflooring.com/images/Formaldehyde_Emissions_Texting_Instruction.pdf,vidarflooring.com/images/Carb_II_Certification_2024.pdf,vidarflooring.com/images/FloorScore_2024_Certification_.pdf,vidarflooring.com/images/FloorScore_2024_Renewal_Certification_Assessment.pdf,vidarflooring.com/images/FSC_Certification.pdf,Matte UV Finished,"Select&Better, Select, Character",Wirebrushed,,,,,,,,,,,
1,vidarflooring.com,,Engineered Hardwood Flooring,"American Oak 6""",American Oak 6 Collection - Silver Stone,5.29,4.69,,"6""width x 3/4""(18mm)thickness x RL, full length 17%-50%",,,China,White Oak,T&G,American Oak,,,"6""",Vidar,2mm dry sawn cut wood layer,,,,,,Micro-beveled,nail down installation with glue assist is recommended,,,,,vidarflooring.com/images/2023/05/08/image-3.png,vidarflooring.com/images/2023/05/08/image-5.png,vidarflooring.com/images/2023/05/08/893a5554--1-2.png,vidarflooring.com/images/2023/05/08/893a5554--1-3.png,,https://vidarflooring.com/test-page/item/128-american-oak-6-collection-silver-break,,,,,,vidarflooring.com/images/Vidar_Design_Flooring_warranty.pdf,,,,,,,,,,,,,,,,,,,,,"Limited 35 years finish warranty, lifetime structural warranty",Hydronic radiant heat compatible,Indoor Air Quality Certified: FloorScore Carb?,vidarflooring.com/images/Maintenance_and_Care_Guidelines.pdf,vidarflooring.com/images/Vidar_Design_Flooring_Installation_Instruction.pdf,vidarflooring.com/images/Test_Report_Of_Formaldehyde.pdf,vidarflooring.com/images/Formaldehyde_Emissions_Texting_Instruction.pdf,vidarflooring.com/images/Carb_II_Certification_2024.pdf,vidarflooring.com/images/FloorScore_2024_Certification_.pdf,vidarflooring.com/images/FloorScore_2024_Renewal_Certification_Assessment.pdf,vidarflooring.com/images/FSC_Certification.pdf,Matte UV Bona Finished,"Select, Character",Wirebrushed,,,,,,,,,,,
1,vidarflooring.com,,Engineered Hardwood Flooring,"American Oak 6""",American Oak 6 Collection - Naked Oak,5.99,5.09,,"6""width x 3/4""(18mm)thickness x RL, full length 17%-50%",,,China,White Oak,T&G,American Hickory,,,"6""",Vidar,2mm dry sawn cut wood layer,,,,,,Micro-beveled,nail down installation with glue assist is recommended,,,,,vidarflooring.com/images/2023/05/08/image-6-min.png,vidarflooring.com/images/2023/05/08/image-7-min.png,vidarflooring.com/images/2023/05/08/893a5554--1-4-min.png,vidarflooring.com/images/2023/05/08/893a5554--1-5-min.png,,https://vidarflooring.com/test-page/item/129-american-oak-6-collection-naked-oak,,,,,,vidarflooring.com/images/Vidar_Design_Flooring_warranty.pdf,,,,,,,,,,,,,,,,,,,,,"Limited 35 years finish warranty, lifetime structural warranty",Hydronic radiant heat compatible,Indoor Air Quality Certified: FloorScore Carb?,vidarflooring.com/images/Maintenance_and_Care_Guidelines.pdf,vidarflooring.com/images/Vidar_Design_Flooring_Installation_Instruction.pdf,vidarflooring.com/images/Test_Report_Of_Formaldehyde.pdf,vidarflooring.com/images/Formaldehyde_Emissions_Texting_Instruction.pdf,vidarflooring.com/images/Carb_II_Certification_2024.pdf,vidarflooring.com/images/FloorScore_2024_Certification_.pdf,vidarflooring.com/images/FloorScore_2024_Renewal_Certification_Assessment.pdf,vidarflooring.com/images/FSC_Certification.pdf,Matte UV Bona Finished,"Select & Better, Select, Character",Wirebrushed,,,,,,,,,,,
0,twelveoaks.ca,Western Canada,Luxury Vinyl,SolidCore 5G,Gold Coast-5G,3.29,3.09,,"7/32"" (12 mil wear layer) x 7"" x 48""",28.4,48,China,,5G Click,SPC,,,,,12 mil (0.3mm),,Medium Brown,Low,18-27°C (65-80°F),35%-55%,Micro V-Beveled Edge,Floating,,,,,twelveoaks.ca/wp-content/uploads/2022/01/VRG950-Gold-Coast-2.jpg,twelveoaks.ca/wp-content/uploads/2022/01/VRG950-Gold-Coast-1-1.jpg,,,,https://twelveoaks.ca/product/gold-coast-5g-2/,,,twelveoaks.ca/wp-content/uploads/2022/04/SolidCore-5G-SolidCore_5G_Installation.pdf,,,twelveoaks.ca/wp-content/uploads/2022/04/SolidCore-5G-SolidCore-5G-Warranty-Edited-20201229.pdf,,,,,,,,twelveoaks.ca/wp-content/uploads/2023/01/Luxury-Vinyl-Care-Maintenance-Edited-10-11-2016.pdf,twelveoaks.ca/wp-content/uploads/2022/04/SolidCore-5G-Tech-Spec_SolidCore-5G_20210908-V2.pdf,twelveoaks.ca/wp-content/uploads/2023/07/TwelveOaks_2023_SCS-FS-04047_s.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,twelveoaks.ca,US,Luxury Vinyl,SolidCore Premier5G,Gold Coast 5G,,,,"7"" x 48"" x 7/32"" (20 mil wear layer)",23.7,,,,,SPC,,,,,20 mil (0.5mm),,Medium Brown,Low,18-27°C (65-80°F),35%-55%,Micro V-Beveled Edge,Floating,,,,,twelveoaks.ca/wp-content/uploads/2022/01/VRG950-Gold-Coast-2.jpg,twelveoaks.ca/wp-content/uploads/2022/01/VRG950-Gold-Coast-1-1.jpg,,,,https://twelveoaks.ca/product/gold-coast-5g/,,,twelveoaks.ca/wp-content/uploads/2022/05/SolidCore-Premier5G-Installation-Instruction.pdf,,,twelveoaks.ca/wp-content/uploads/2022/05/SolidCore-Premier5G-Collection-Warranty-.pdf,,,,,,,,twelveoaks.ca/wp-content/uploads/2022/05/Luxury-Vinyl-Care-Maintenance-Edited-10-11-2016.pdf,twelveoaks.ca/wp-content/uploads/2022/05/Tech-Spec_SolidCore-Premier5G.pdf,twelveoaks.ca/wp-content/uploads/2023/07/TwelveOaks_2023_SCS-FS-04047_s.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,vidarflooring.com,,Engineered Hardwood Flooring,"American Oak 6""",American Oak 6 Collection - Macoroon,5.99,5.09,,"6""width x 3/4""(18mm)thickness x RL, full length 17%-50%",,,China,White Oak,T&G,American Oak,,,"6""",Vidar,2mm dry sawn cut wood layer,,,,,,Micro-beveled,,,,,,vidarflooring.com/images/2023/05/08/image-22.png,vidarflooring.com/images/2023/05/08/893a5554--1-12.png,,,,https://vidarflooring.com/test-page/item/130-american-oak-6-collection-macoroon,,,,,,vidarflooring.com/images/Vidar_Design_Flooring_warranty.pdf,,,,,,,,,,,,,,,,,,,,,"Limited 35 years finish warranty, lifetime structural warranty",Hydronic radiant heat compatible,Indoor Air Quality Certified: FloorScore Carb?,vidarflooring.com/images/Maintenance_and_Care_Guidelines.pdf,vidarflooring.com/images/Vidar_Design_Flooring_Installation_Instruction.pdf,vidarflooring.com/images/Test_Report_Of_Formaldehyde.pdf,vidarflooring.com/images/Formaldehyde_Emissions_Texting_Instruction.pdf,vidarflooring.com/images/Carb_II_Certification_2024.pdf,vidarflooring.com/images/FloorScore_2024_Certification_.pdf,vidarflooring.com/images/FloorScore_2024_Renewal_Certification_Assessment.pdf,vidarflooring.com/images/FSC_Certification.pdf,Matte UV Bona Finished,"Select & Better, Select, Character",,,,,,,,,,,,
1,vidarflooring.com,,Engineered Hardwood Flooring,"American Oak 6""",American Oak 6 Collection-Coffee,5.99,4.69,,"6""width x 3/4"" (18mm) thickness x RL, full length 17%-50%",,,China,White Oak,T&G,American Oak,Tongue and groove profile,,"6""",Vidar,2mm dry sawn cut wood layer,,,,,,Micro-beveled,nail down installation with glue assist is recommended,,,,,vidarflooring.com/images/2021/11/23/893a5233--1.jpg,vidarflooring.com/images/2021/11/22/coffee.jpg,,,,https://vidarflooring.com/test-page/item/44-coffee,,,,,,vidarflooring.com/images/Vidar_Design_Flooring_warranty.pdf,,,,,,,,,,,,,,,,,,,,,"Limited 35 years finish warranty, lifetime structural warranty",Hydronic radiant heat compatible,Indoor Air Quality Certified: FloorScore Carb?,vidarflooring.com/images/Maintenance_and_Care_Guidelines.pdf,vidarflooring.com/images/Vidar_Design_Flooring_Installation_Instruction.pdf,vidarflooring.com/images/Test_Report_Of_Formaldehyde.pdf,vidarflooring.com/images/Formaldehyde_Emissions_Texting_Instruction.pdf,vidarflooring.com/images/Carb_II_Certification_2024.pdf,vidarflooring.com/images/FloorScore_2024_Certification_.pdf,vidarflooring.com/images/FloorScore_2024_Renewal_Certification_Assessment.pdf,vidarflooring.com/images/FSC_Certification.pdf,Matte UV Bona Finished,Character,,,,,,,,,,,,
0,twelveoaks.ca,US,Luxury Vinyl,SolidCore Premier5G,Golden Castle 5G,,,,"8-7/8"" x 60"" x 7/32"" (20 mil wear layer)",22.2,,,,,SPC,,,,,20 mil (0.5mm),,Medium Brown,,18-27°C (65-80°F),35%-55%,Micro V-Beveled Edge,Floating,,,,,twelveoaks.ca/wp-content/uploads/2022/01/VRG1421-Golden-Castle-5G-1.jpg,twelveoaks.ca/wp-content/uploads/2022/01/SC5G-VRG1421-Golden-Castle-5G-Installed-1.jpg,,,,https://twelveoaks.ca/product/golden-castle-5g/,,,twelveoaks.ca/wp-content/uploads/2022/05/SolidCore-Premier5G-Installation-Instruction.pdf,,,twelveoaks.ca/wp-content/uploads/2022/05/SolidCore-Premier5G-Collection-Warranty-.pdf,,,,,,,,twelveoaks.ca/wp-content/uploads/2022/05/Luxury-Vinyl-Care-Maintenance-Edited-10-11-2016.pdf,twelveoaks.ca/wp-content/uploads/2022/05/Tech-Spec_SolidCore-Premier5G.pdf,twelveoaks.ca/wp-content/uploads/2023/07/TwelveOaks_2023_SCS-FS-04047_s.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,vidarflooring.com,,Engineered Hardwood Flooring,"American Oak 6""",American Oak 6 Collection-Black Brown,5.99,4.69,,"6""width x 3/4"" (18mm) thickness x RL, full length 17%-50%",,,China,White Oak,T&G,American Oak,Tongue and groove profile,,"6""",Vidar,2mm dry sawn cut wood layer,,,,,,Micro-beveled,nail down installation with glue assist is recommended,,,,,vidarflooring.com/images/2021/11/23/893a5216--1.jpg,vidarflooring.com/images/2021/11/23/blackbrown.jpg,,,,https://vidarflooring.com/test-page/item/49-black-brown,,,,,,vidarflooring.com/images/Vidar_Design_Flooring_warranty.pdf,,,,,,,,,,,,,,,,,,,,,"Limited 35 years finish warranty, lifetime structural warranty",Hydronic radiant heat compatible,Indoor Air Quality Certified: FloorScore Carb?,vidarflooring.com/images/Maintenance_and_Care_Guidelines.pdf,vidarflooring.com/images/Vidar_Design_Flooring_Installation_Instruction.pdf,vidarflooring.com/images/Test_Report_Of_Formaldehyde.pdf,vidarflooring.com/images/Formaldehyde_Emissions_Texting_Instruction.pdf,vidarflooring.com/images/Carb_II_Certification_2024.pdf,vidarflooring.com/images/FloorScore_2024_Certification_.pdf,vidarflooring.com/images/FloorScore_2024_Renewal_Certification_Assessment.pdf,vidarflooring.com/images/FSC_Certification.pdf,Matte UV Bona Finished,Character,,,,,,,,,,,,
1,vidarflooring.com,,Engineered Hardwood Flooring,"American Oak 6""",American Oak 6 Collection-English Manor,5.99,4.69,,"6""width x 3/4"" (18mm) thickness x RL, full length 17%-50%",,,China,White Oak,T&G,American Oak,Tongue and groove profile,,"6""",Vidar,2mm dry sawn cut wood layer,,,,,,Micro-beveled,nail down installation with glue assist is recommended,,,,,vidarflooring.com/images/2021/11/23/893a5260--1.jpg,vidarflooring.com/images/2021/11/23/englishmanor.jpg,,,,https://vidarflooring.com/test-page/item/50-english-manor,,,,,,vidarflooring.com/images/Vidar_Design_Flooring_warranty.pdf,,,,,,,,,,,,,,,,,,,,,"Limited 35 years finish warranty, lifetime structural warranty",Hydronic radiant heat compatible,Indoor Air Quality Certified: FloorScore Carb?,vidarflooring.com/images/Maintenance_and_Care_Guidelines.pdf,vidarflooring.com/images/Vidar_Design_Flooring_Installation_Instruction.pdf,vidarflooring.com/images/Test_Report_Of_Formaldehyde.pdf,vidarflooring.com/images/Formaldehyde_Emissions_Texting_Instruction.pdf,vidarflooring.com/images/Carb_II_Certification_2024.pdf,vidarflooring.com/images/FloorScore_2024_Certification_.pdf,vidarflooring.com/images/FloorScore_2024_Renewal_Certification_Assessment.pdf,vidarflooring.com/images/FSC_Certification.pdf,Matte UV Bona Finished,Character,,,,,,,,,,,,
1,vidarflooring.com,,Engineered Hardwood Flooring,"American Oak 6""",American Oak 6 Collection-Smoke Grey,5.99,4.69,,"6""width x 3/4"" (18mm) thickness x RL, full length 17%-50%",,,China,White Oak,T&G,American Oak,Tongue and groove profile,,"6""",Vidar,2mm dry sawn cut wood layer,,,,,,Micro-beveled,nail down installation with glue assist is recommended,,,,,vidarflooring.com/images/2021/11/23/893a5251--1.jpg,vidarflooring.com/images/2021/11/23/smokegrey.jpg,,,,https://vidarflooring.com/test-page/item/51-smoke-grey,,,,,,vidarflooring.com/images/Vidar_Design_Flooring_warranty.pdf,,,,,,,,,,,,,,,,,,,,,"Limited 35 years finish warranty, lifetime structural warranty",Hydronic radiant heat compatible,Indoor Air Quality Certified: FloorScore Carb?,vidarflooring.com/images/Maintenance_and_Care_Guidelines.pdf,vidarflooring.com/images/Vidar_Design_Flooring_Installation_Instruction.pdf,vidarflooring.com/images/Test_Report_Of_Formaldehyde.pdf,vidarflooring.com/images/Formaldehyde_Emissions_Texting_Instruction.pdf,vidarflooring.com/images/Carb_II_Certification_2024.pdf,vidarflooring.com/images/FloorScore_2024_Certification_.pdf,vidarflooring.com/images/FloorScore_2024_Renewal_Certification_Assessment.pdf,vidarflooring.com/images/FSC_Certification.pdf,Matte UV Bona Finished,Character,,,,,,,,,,,,
1,vidarflooring.com,,Engineered Hardwood Flooring,"American Oak 6""",American Oak 6 Collection-Snow Flake,5.99,4.69,,"6""width x 3/4"" (18mm) thickness x RL, full length 17%-50%",,,China,White Oak,T&G,American Oak,Tongue and groove profile,,"6""",Vidar,2mm dry sawn cut wood layer,,,,,,Micro-beveled,nail down installation with glue assist is recommended,,,,,vidarflooring.com/images/2021/11/23/893a5254--1.jpg,vidarflooring.com/images/2021/11/23/snowflake1.jpg,,,,https://vidarflooring.com/test-page/item/52-snow-flake,,,,,,vidarflooring.com/images/Vidar_Design_Flooring_warranty.pdf,,,,,,,,,,,,,,,,,,,,,"Limited 35 years finish warranty, lifetime structural warranty",Hydronic radiant heat compatible,Indoor Air Quality Certified: FloorScore Carb?,vidarflooring.com/images/Maintenance_and_Care_Guidelines.pdf,vidarflooring.com/images/Vidar_Design_Flooring_Installation_Instruction.pdf,vidarflooring.com/images/Test_Report_Of_Formaldehyde.pdf,vidarflooring.com/images/Formaldehyde_Emissions_Texting_Instruction.pdf,vidarflooring.com/images/Carb_II_Certification_2024.pdf,vidarflooring.com/images/FloorScore_2024_Certification_.pdf,vidarflooring.com/images/FloorScore_2024_Renewal_Certification_Assessment.pdf,vidarflooring.com/images/FSC_Certification.pdf,Matte UV Bona Finished,Character,,,,,,,,,,,,
1,vidarflooring.com,,Engineered Hardwood Flooring,"American Oak 6""",American Oak 6 Collection-Sand Castle,5.99,4.69,,"6""width x 3/4"" (18mm) thickness x RL, full length 17%-50%",,,China,White Oak,T&G,American Oak,Tongue and groove profile,,"6""",Vidar,2mm dry sawn cut wood layer,,,,,,Micro-beveled,nail down installation with glue assist is recommended,,,,,vidarflooring.com/images/2021/11/23/6-sandcastle-1.jpg,vidarflooring.com/images/2021/11/23/sandcastle-abcd-1.jpg,,,,https://vidarflooring.com/test-page/item/53-sand-castle,,,,,,vidarflooring.com/images/Vidar_Design_Flooring_warranty.pdf,,,,,,,,,,,,,,,,,,,,,"Limited 35 years finish warranty, lifetime structural warranty",Hydronic radiant heat compatible,Indoor Air Quality Certified: FloorScore Carb?,vidarflooring.com/images/Maintenance_and_Care_Guidelines.pdf,vidarflooring.com/images/Vidar_Design_Flooring_Installation_Instruction.pdf,vidarflooring.com/images/Test_Report_Of_Formaldehyde.pdf,vidarflooring.com/images/Formaldehyde_Emissions_Texting_Instruction.pdf,vidarflooring.com/images/Carb_II_Certification_2024.pdf,vidarflooring.com/images/FloorScore_2024_Certification_.pdf,vidarflooring.com/images/FloorScore_2024_Renewal_Certification_Assessment.pdf,vidarflooring.com/images/FSC_Certification.pdf,Matte UV Bona Finished,Character,,,,,,,,,,,,
1,vidarflooring.com,,Engineered Hardwood Flooring,"American Oak 6""",American Oak 6 Collection-Camel,5.99,5.79,,"6""width x 3/4"" (18mm) thickness x RL, full length 17%-50%",,,China,White Oak,T&G,American Oak,Tongue and groove profile,,"6""",Vidar,2mm dry sawn cut wood layer,,,,,,Micro-beveled,nail down installation with glue assist is recommended,,,,,vidarflooring.com/images/2021/11/23/893a5207-2-1.jpg,vidarflooring.com/images/2021/11/23/camel-1.jpg,,,,https://vidarflooring.com/test-page/item/54-camel,,,,,,vidarflooring.com/images/Vidar_Design_Flooring_warranty.pdf,,,,,,,,,,,,,,,,,,,,,"Limited 35 years finish warranty, lifetime structural warranty",Hydronic radiant heat compatible,Indoor Air Quality Certified: FloorScore Carb?,vidarflooring.com/images/Maintenance_and_Care_Guidelines.pdf,vidarflooring.com/images/Vidar_Design_Flooring_Installation_Instruction.pdf,vidarflooring.com/images/Test_Report_Of_Formaldehyde.pdf,vidarflooring.com/images/Formaldehyde_Emissions_Texting_Instruction.pdf,vidarflooring.com/images/Carb_II_Certification_2024.pdf,vidarflooring.com/images/FloorScore_2024_Certification_.pdf,vidarflooring.com/images/FloorScore_2024_Renewal_Certification_Assessment.pdf,vidarflooring.com/images/FSC_Certification.pdf,Matte UV Bona Finished,Character,,,,,,,,,,,,
1,vidarflooring.com,,Engineered Hardwood Flooring,"American Oak 6""",American Oak 6 Collection-LandMark,5.99,5.79,,"6""width x 3/4"" (18mm) thickness x RL, full length 17%-50%",,,China,White Oak,T&G,American Oak,Tongue and groove profile,,"6""",Vidar,2mm dry sawn cut wood layer,,,,,,Micro-beveled,nail down installation with glue assist is recommended,,,,,vidarflooring.com/images/2021/11/23/893a5193--1.jpg,vidarflooring.com/images/2021/11/23/landmark-1.jpg,,,,https://vidarflooring.com/test-page/item/55-landmark,,,,,,vidarflooring.com/images/Vidar_Design_Flooring_warranty.pdf,,,,,,,,,,,,,,,,,,,,,"Limited 35 years finish warranty, lifetime structural warranty",Hydronic radiant heat compatible,Indoor Air Quality Certified: FloorScore Carb?,vidarflooring.com/images/Maintenance_and_Care_Guidelines.pdf,vidarflooring.com/images/Vidar_Design_Flooring_Installation_Instruction.pdf,vidarflooring.com/images/Test_Report_Of_Formaldehyde.pdf,vidarflooring.com/images/Formaldehyde_Emissions_Texting_Instruction.pdf,vidarflooring.com/images/Carb_II_Certification_2024.pdf,vidarflooring.com/images/FloorScore_2024_Certification_.pdf,vidarflooring.com/images/FloorScore_2024_Renewal_Certification_Assessment.pdf,vidarflooring.com/images/FSC_Certification.pdf,Matte UV Bona Finished,Character,,,,,,,,,,,,
0,twelveoaks.ca,US,Luxury Vinyl,SolidCore Premier5G,Iced Mocha 5G,,,,"7"" x 48"" x 7/32"" (20 mil wear layer)",23.7,,,,,SPC,,,,,20 mil (0.5mm),,Dark Brown,High,18-27°C (65-80°F),35%-55%,Micro V-Beveled Edge,Floating,,,,,twelveoaks.ca/wp-content/uploads/2022/01/VRG952-Iced-Mocha-2.jpg,twelveoaks.ca/wp-content/uploads/2022/01/VRG952-Iced-Mocha-1-1.jpg,,,,https://twelveoaks.ca/product/iced-mocha-5g/,,,twelveoaks.ca/wp-content/uploads/2022/05/SolidCore-Premier5G-Installation-Instruction.pdf,,,twelveoaks.ca/wp-content/uploads/2022/05/SolidCore-Premier5G-Collection-Warranty-.pdf,,,,,,,,twelveoaks.ca/wp-content/uploads/2022/05/Luxury-Vinyl-Care-Maintenance-Edited-10-11-2016.pdf,twelveoaks.ca/wp-content/uploads/2022/05/Tech-Spec_SolidCore-Premier5G.pdf,twelveoaks.ca/wp-content/uploads/2023/07/TwelveOaks_2023_SCS-FS-04047_s.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,vidarflooring.com,,Engineered Hardwood Flooring,"American Oak 6""",American Oak 6 Collection-Driftwood,5.99,5.79,,"6""width x 3/4"" (18mm) thickness x RL, full length 17%-50%",,,China,White Oak,T&G,American Oak,Tongue and groove profile,,"6""",Vidar,2mm dry sawn cut wood layer,,,,,,Micro-beveled,nail down installation with glue assist is recommended,,,,,vidarflooring.com/images/2021/11/23/893a5245-2-1.jpg,vidarflooring.com/images/2021/11/23/driftwood-abcd-1.jpg,,,,https://vidarflooring.com/test-page/item/56-driftwood,,,,,,vidarflooring.com/images/Vidar_Design_Flooring_warranty.pdf,,,,,,,,,,,,,,,,,,,,,"Limited 35 years finish warranty, lifetime structural warranty",Hydronic radiant heat compatible,Indoor Air Quality Certified: FloorScore Carb?,vidarflooring.com/images/Maintenance_and_Care_Guidelines.pdf,vidarflooring.com/images/Vidar_Design_Flooring_Installation_Instruction.pdf,vidarflooring.com/images/Test_Report_Of_Formaldehyde.pdf,vidarflooring.com/images/Formaldehyde_Emissions_Texting_Instruction.pdf,vidarflooring.com/images/Carb_II_Certification_2024.pdf,vidarflooring.com/images/FloorScore_2024_Certification_.pdf,vidarflooring.com/images/FloorScore_2024_Renewal_Certification_Assessment.pdf,vidarflooring.com/images/FSC_Certification.pdf,Matte UV Bona Finished,"Select & Better, Select, Character",,,,,,,,,,,,
1,vidarflooring.com,,Engineered Hardwood Flooring,"American Oak 6""",American Oak 6 Collection-Fortino,5.99,5.79,,"6""width x 3/4"" (18mm) thickness x RL, full length 17%-50%",,,China,White Oak,T&G,American Oak,Tongue and groove profile,,"6""",Vidar,2mm dry sawn cut wood layer,,,,,,Micro-beveled,nail down installation with glue assist is recommended,,,,,vidarflooring.com/images/2021/11/23/893a5198-2-1.jpg,vidarflooring.com/images/2021/11/23/fortino-abcd-1.jpg,,,,https://vidarflooring.com/test-page/item/57-fortino,,,,,,vidarflooring.com/images/Vidar_Design_Flooring_warranty.pdf,,,,,,,,,,,,,,,,,,,,,"Limited 35 years finish warranty, lifetime structural warranty",Hydronic radiant heat compatible,Indoor Air Quality Certified: FloorScore Carb?,vidarflooring.com/images/Maintenance_and_Care_Guidelines.pdf,vidarflooring.com/images/Vidar_Design_Flooring_Installation_Instruction.pdf,vidarflooring.com/images/Test_Report_Of_Formaldehyde.pdf,vidarflooring.com/images/Formaldehyde_Emissions_Texting_Instruction.pdf,vidarflooring.com/images/Carb_II_Certification_2024.pdf,vidarflooring.com/images/FloorScore_2024_Certification_.pdf,vidarflooring.com/images/FloorScore_2024_Renewal_Certification_Assessment.pdf,vidarflooring.com/images/FSC_Certification.pdf,Matte UV Bona Finished,Character,,,,,,,,,,,,
1,vidarflooring.com,,Engineered Hardwood Flooring,"American Oak 6""",American Oak 6 Collection-Natural,5.99,5.79,,"6""width x 3/4"" (18mm) thickness x RL, full length 17%-50%",,,China,White Oak,T&G,American Oak,Tongue and groove profile,,"6""",Vidar,2mm dry sawn cut wood layer,,,,,,Micro-beveled,nail down installation with glue assist is recommended,,,,,vidarflooring.com/images/2021/11/23/893a5437--1.jpg,vidarflooring.com/images/2021/11/23/oak-natural-abc-1.jpg,,,,https://vidarflooring.com/test-page/item/58-naturals,,,,,,vidarflooring.com/images/Vidar_Design_Flooring_warranty.pdf,,,,,,,,,,,,,,,,,,,,,"Limited 35 years finish warranty, lifetime structural warranty",Hydronic radiant heat compatible,Indoor Air Quality Certified: FloorScore Carb?,vidarflooring.com/images/Maintenance_and_Care_Guidelines.pdf,vidarflooring.com/images/Vidar_Design_Flooring_Installation_Instruction.pdf,vidarflooring.com/images/Test_Report_Of_Formaldehyde.pdf,vidarflooring.com/images/Formaldehyde_Emissions_Texting_Instruction.pdf,vidarflooring.com/images/Carb_II_Certification_2024.pdf,vidarflooring.com/images/FloorScore_2024_Certification_.pdf,vidarflooring.com/images/FloorScore_2024_Renewal_Certification_Assessment.pdf,vidarflooring.com/images/FSC_Certification.pdf,Matte UV Bona Finished,"Select & Better, Select, Character",,,,,,,,,,,,
1,vidarflooring.com,,Engineered Hardwood Flooring,"American Oak 6""",American Oak 6 Collection-Day Break,5.99,5.79,,"6""width x 3/4"" (18mm) thickness x RL, full length 17%-50%",,,China,White Oak,T&G,American Oak,Tongue and groove profile,,"6""",Vidar,2mm dry sawn cut wood layer,,,,,,Micro-beveled,nail down installation with glue assist is recommended,,,,,vidarflooring.com/images/2021/11/23/893a5237--1.jpg,vidarflooring.com/images/2021/11/23/daybreak-ab-1.jpg,,,,https://vidarflooring.com/test-page/item/59-day-break,,,,,,vidarflooring.com/images/Vidar_Design_Flooring_warranty.pdf,,,,,,,,,,,,,,,,,,,,,"Limited 35 years finish warranty, lifetime structural warranty",Hydronic radiant heat compatible,Indoor Air Quality Certified: FloorScore Carb?,vidarflooring.com/images/Maintenance_and_Care_Guidelines.pdf,vidarflooring.com/images/Vidar_Design_Flooring_Installation_Instruction.pdf,vidarflooring.com/images/Test_Report_Of_Formaldehyde.pdf,vidarflooring.com/images/Formaldehyde_Emissions_Texting_Instruction.pdf,vidarflooring.com/images/Carb_II_Certification_2024.pdf,vidarflooring.com/images/FloorScore_2024_Certification_.pdf,vidarflooring.com/images/FloorScore_2024_Renewal_Certification_Assessment.pdf,vidarflooring.com/images/FSC_Certification.pdf,Matte UV Bona Finished,"Select & Better, Select, Character",,,,,,,,,,,,
