Status,website,regions,category,Brand Name,Stock,collection,title,Retail Price,Min Price,Promo Price,description,image1,image2,image3,image4,image5,url,sqft/box,details.roll size,details.packaging,boxes per pallet,Country of Origin,Wood Species / Type,Profile / Joint Type,details.profile,details.joint system,details.lock system,details.weight per box (lbs),details.size,,,(in progress) Plank Length,Plank Thickness,Plank Width,Wear Layer,details.wear layer thickness (mils),details.shade,details.color variation,details.color name,details.temperature,details.relative humidity,details.edge,details.installation,details.step size (mm),details.riser size (mm),details.side return size (mm),accessories,documents.specification sheet,documents.installation sheet,documents.care & maintenance,documents.do's & don'ts,documents.warranty,details.iic,details.stc,details.high noise reduction ratings,documents.technical data,documents.environmental credentials,details.sound transmission test,details.impact insulation test,details.model,details.ac rating,details.core,details.surfaces,details.anti abrasion,details.warranty,details.radiant heat application,details.certificates,documents.test report of formaldehyde,documents.formaldehyde emissionstexting introduction,documents.carb ii certification 2024,documents.floor score certification 2024,documents.floor score 2024 renewal certification assessment,documents.fsc certification,details.finish,details.grade,details.texture,details.sound conduction,tags,details.stair tread available
0,twelveoaks.ca,US,Luxury Vinyl,,,SolidCore Premier5G,Golden Castle 5G,,,,,https://docs.google.com/thumbnail?id=15Aq2_8XHg6wK1yj71i23MZuJBFriW4M8,https://docs.google.com/thumbnail?id=1-I2wz8DsiEZ3hbNAB6Jxl80Zb9aXj6r1,,,,https://twelveoaks.ca/product/golden-castle-5g/,22.2,,,,,SPC,,,,,,"8-7/8"" x 60"" x 7/32"" (20 mil wear layer)",,," 60"" ","7/32""","8-7/8""",20 mil (0.5mm),,Medium Brown,,,18-27°C (65-80°F),35%-55%,Micro V-Beveled Edge,Floating,,,,,,https://drive.google.com/uc?export=download&id=1m0xmnitq7Dusasca5jxjabu1stay-KcV,https://drive.google.com/uc?export=download&id=1YdS2zKZZ1WIDRX3uPRJURGGP54TjeZp0,,https://drive.google.com/uc?export=download&id=1vkp554rAnvMOABZRf2YRVMVrItvF3poq,,,,https://drive.google.com/uc?export=download&id=1cjd30t4wK3ekhJE9LLafkHEtb9zSAU0e,https://drive.google.com/uc?export=download&id=1MMtEP4WknrtzeJEvuOG0bjZOmRzY-UQC,,,,,,,,,,,,,,,,,,,,,,
1,vidarflooring.com,,Engineered Hardwood Flooring,Vidar,,"American Oak 6""",American Oak 6 Collection-Black Brown,5.99,4.69,,,https://docs.google.com/thumbnail?id=1dKCdE5BR_SVjqSgBe5jqDYQoG5swajXK,https://docs.google.com/thumbnail?id=1OxrOuFwGd8aQg5d8Uk976cWIhj6kcS8n,,,,https://vidarflooring.com/test-page/item/49-black-brown,,,,,China,White Oak,T&G,,,,,"6""width x 3/4"" (18mm) thickness x RL, full length 17%-50%",,," RL, full length 17%-50%","3/4""","6""",2mm dry sawn cut wood layer,,,,,,,Micro-beveled,nail down installation with glue assist is recommended,,,,,,https://drive.google.com/uc?export=download&id=1dfKFWGAvPaYuJgjDIZc6X-LOZT4nxrqv,https://drive.google.com/uc?export=download&id=1-PuYetSrCoT6JVW9MG2U9-SUHD2tIX4n,,https://drive.google.com/uc?export=download&id=1tUT4AGg0u2xmg4hi2m7SP62n9nbLAUI9,,,,,,,,,,,,,"Limited 35 years finish warranty, lifetime structural warranty",Hydronic radiant heat compatible,Indoor Air Quality Certified: FloorScore Carb?,https://drive.google.com/uc?export=download&id=1jQD9D4YpQNAtVcbP5ZgW-n2j-TyiNqBC,https://drive.google.com/uc?export=download&id=1YVvXpnG8rn9Mv_3S15xhrwusUZblGltl,https://drive.google.com/uc?export=download&id=13kWosC6vHLAOsj7LpaQxlhW3JpRYjyzu,https://drive.google.com/uc?export=download&id=1FXhcsYzBAxdiXI0lRRJvcoW0shDdUIse,https://drive.google.com/uc?export=download&id=1rYMHGXDtx3dTs3FbPF_HlOiFTjUZ3k3r,https://drive.google.com/uc?export=download&id=1RD_I_pBEqcKyls3Uq_xpfr14WedR5Qy8,Matte UV Bona Finished,Character,,,,
1,vidarflooring.com,,Engineered Hardwood Flooring,Vidar,,"American Oak 6""",American Oak 6 Collection-English Manor,5.99,4.69,,,https://docs.google.com/thumbnail?id=1K4qCayos_p0mbJ5dKkfvaJRI42vICiwT,https://docs.google.com/thumbnail?id=1Z0uUDGY29LTyjD51okzn625mMjNtL2cP,,,,https://vidarflooring.com/test-page/item/50-english-manor,,,,,China,White Oak,T&G,,,,,"6""width x 3/4"" (18mm) thickness x RL, full length 17%-50%",,," RL, full length 17%-50%","3/4""","6""",2mm dry sawn cut wood layer,,,,,,,Micro-beveled,nail down installation with glue assist is recommended,,,,,,https://drive.google.com/uc?export=download&id=1dfKFWGAvPaYuJgjDIZc6X-LOZT4nxrqv,https://drive.google.com/uc?export=download&id=1-PuYetSrCoT6JVW9MG2U9-SUHD2tIX4n,,https://drive.google.com/uc?export=download&id=1tUT4AGg0u2xmg4hi2m7SP62n9nbLAUI9,,,,,,,,,,,,,"Limited 35 years finish warranty, lifetime structural warranty",Hydronic radiant heat compatible,Indoor Air Quality Certified: FloorScore Carb?,https://drive.google.com/uc?export=download&id=1jQD9D4YpQNAtVcbP5ZgW-n2j-TyiNqBC,https://drive.google.com/uc?export=download&id=1YVvXpnG8rn9Mv_3S15xhrwusUZblGltl,https://drive.google.com/uc?export=download&id=13kWosC6vHLAOsj7LpaQxlhW3JpRYjyzu,https://drive.google.com/uc?export=download&id=1FXhcsYzBAxdiXI0lRRJvcoW0shDdUIse,https://drive.google.com/uc?export=download&id=1rYMHGXDtx3dTs3FbPF_HlOiFTjUZ3k3r,https://drive.google.com/uc?export=download&id=1RD_I_pBEqcKyls3Uq_xpfr14WedR5Qy8,Matte UV Bona Finished,Character,,,,
1,vidarflooring.com,,Engineered Hardwood Flooring,Vidar,,"American Oak 6""",American Oak 6 Collection-Smoke Grey,5.99,4.69,,,https://docs.google.com/thumbnail?id=1rNSnQVsjCILGFZMiAYOPXV0-i4Csl0Qz,https://docs.google.com/thumbnail?id=1EZyEhy7tzaefEbtJTH7gW2nLMfU_GzvG,,,,https://vidarflooring.com/test-page/item/51-smoke-grey,,,,,China,White Oak,T&G,,,,,"6""width x 3/4"" (18mm) thickness x RL, full length 17%-50%",,," RL, full length 17%-50%","3/4""","6""",2mm dry sawn cut wood layer,,,,,,,Micro-beveled,nail down installation with glue assist is recommended,,,,,,https://drive.google.com/uc?export=download&id=1dfKFWGAvPaYuJgjDIZc6X-LOZT4nxrqv,https://drive.google.com/uc?export=download&id=1-PuYetSrCoT6JVW9MG2U9-SUHD2tIX4n,,https://drive.google.com/uc?export=download&id=1tUT4AGg0u2xmg4hi2m7SP62n9nbLAUI9,,,,,,,,,,,,,"Limited 35 years finish warranty, lifetime structural warranty",Hydronic radiant heat compatible,Indoor Air Quality Certified: FloorScore Carb?,https://drive.google.com/uc?export=download&id=1jQD9D4YpQNAtVcbP5ZgW-n2j-TyiNqBC,https://drive.google.com/uc?export=download&id=1YVvXpnG8rn9Mv_3S15xhrwusUZblGltl,https://drive.google.com/uc?export=download&id=13kWosC6vHLAOsj7LpaQxlhW3JpRYjyzu,https://drive.google.com/uc?export=download&id=1FXhcsYzBAxdiXI0lRRJvcoW0shDdUIse,https://drive.google.com/uc?export=download&id=1rYMHGXDtx3dTs3FbPF_HlOiFTjUZ3k3r,https://drive.google.com/uc?export=download&id=1RD_I_pBEqcKyls3Uq_xpfr14WedR5Qy8,Matte UV Bona Finished,Character,,,,
1,vidarflooring.com,,Engineered Hardwood Flooring,Vidar,,"American Oak 6""",American Oak 6 Collection-Snow Flake,5.99,4.69,,,https://docs.google.com/thumbnail?id=1fWAq19i6X6iR091ppMbKRBzIkT5WkjWH,https://docs.google.com/thumbnail?id=1NvnatnGkmg8nFsF_X0w23n5pK4CCEn8a,,,,https://vidarflooring.com/test-page/item/52-snow-flake,,,,,China,White Oak,T&G,,,,,"6""width x 3/4"" (18mm) thickness x RL, full length 17%-50%",,," RL, full length 17%-50%","3/4""","6""",2mm dry sawn cut wood layer,,,,,,,Micro-beveled,nail down installation with glue assist is recommended,,,,,,https://drive.google.com/uc?export=download&id=1dfKFWGAvPaYuJgjDIZc6X-LOZT4nxrqv,https://drive.google.com/uc?export=download&id=1-PuYetSrCoT6JVW9MG2U9-SUHD2tIX4n,,https://drive.google.com/uc?export=download&id=1tUT4AGg0u2xmg4hi2m7SP62n9nbLAUI9,,,,,,,,,,,,,"Limited 35 years finish warranty, lifetime structural warranty",Hydronic radiant heat compatible,Indoor Air Quality Certified: FloorScore Carb?,https://drive.google.com/uc?export=download&id=1jQD9D4YpQNAtVcbP5ZgW-n2j-TyiNqBC,https://drive.google.com/uc?export=download&id=1YVvXpnG8rn9Mv_3S15xhrwusUZblGltl,https://drive.google.com/uc?export=download&id=13kWosC6vHLAOsj7LpaQxlhW3JpRYjyzu,https://drive.google.com/uc?export=download&id=1FXhcsYzBAxdiXI0lRRJvcoW0shDdUIse,https://drive.google.com/uc?export=download&id=1rYMHGXDtx3dTs3FbPF_HlOiFTjUZ3k3r,https://drive.google.com/uc?export=download&id=1RD_I_pBEqcKyls3Uq_xpfr14WedR5Qy8,Matte UV Bona Finished,Character,,,,
1,vidarflooring.com,,Engineered Hardwood Flooring,Vidar,,"American Oak 6""",American Oak 6 Collection-Sand Castle,5.99,4.69,,,https://docs.google.com/thumbnail?id=1CqXLC5EBjobRg6t2g38bqzBxrfK0Dds6,https://docs.google.com/thumbnail?id=17vk7zjWFA2b0B9jBUgsFiKM_8MawuF_B,,,,https://vidarflooring.com/test-page/item/53-sand-castle,,,,,China,White Oak,T&G,,,,,"6""width x 3/4"" (18mm) thickness x RL, full length 17%-50%",,," RL, full length 17%-50%","3/4""","6""",2mm dry sawn cut wood layer,,,,,,,Micro-beveled,nail down installation with glue assist is recommended,,,,,,https://drive.google.com/uc?export=download&id=1dfKFWGAvPaYuJgjDIZc6X-LOZT4nxrqv,https://drive.google.com/uc?export=download&id=1-PuYetSrCoT6JVW9MG2U9-SUHD2tIX4n,,https://drive.google.com/uc?export=download&id=1tUT4AGg0u2xmg4hi2m7SP62n9nbLAUI9,,,,,,,,,,,,,"Limited 35 years finish warranty, lifetime structural warranty",Hydronic radiant heat compatible,Indoor Air Quality Certified: FloorScore Carb?,https://drive.google.com/uc?export=download&id=1jQD9D4YpQNAtVcbP5ZgW-n2j-TyiNqBC,https://drive.google.com/uc?export=download&id=1YVvXpnG8rn9Mv_3S15xhrwusUZblGltl,https://drive.google.com/uc?export=download&id=13kWosC6vHLAOsj7LpaQxlhW3JpRYjyzu,https://drive.google.com/uc?export=download&id=1FXhcsYzBAxdiXI0lRRJvcoW0shDdUIse,https://drive.google.com/uc?export=download&id=1rYMHGXDtx3dTs3FbPF_HlOiFTjUZ3k3r,https://drive.google.com/uc?export=download&id=1RD_I_pBEqcKyls3Uq_xpfr14WedR5Qy8,Matte UV Bona Finished,Character,,,,
1,vidarflooring.com,,Engineered Hardwood Flooring,Vidar,,"American Oak 6""",American Oak 6 Collection-Camel,5.99,5.79,,,https://docs.google.com/thumbnail?id=1JHuvoBwUxNlRX1vD3kJjcbUNigrm4_HD,https://docs.google.com/thumbnail?id=1wTfdk3D_ObvF-cGnDGnChfWJQNeOSTte,,,,https://vidarflooring.com/test-page/item/54-camel,,,,,China,White Oak,T&G,,,,,"6""width x 3/4"" (18mm) thickness x RL, full length 17%-50%",,," RL, full length 17%-50%","3/4""","6""",2mm dry sawn cut wood layer,,,,,,,Micro-beveled,nail down installation with glue assist is recommended,,,,,,https://drive.google.com/uc?export=download&id=1dfKFWGAvPaYuJgjDIZc6X-LOZT4nxrqv,https://drive.google.com/uc?export=download&id=1-PuYetSrCoT6JVW9MG2U9-SUHD2tIX4n,,https://drive.google.com/uc?export=download&id=1tUT4AGg0u2xmg4hi2m7SP62n9nbLAUI9,,,,,,,,,,,,,"Limited 35 years finish warranty, lifetime structural warranty",Hydronic radiant heat compatible,Indoor Air Quality Certified: FloorScore Carb?,https://drive.google.com/uc?export=download&id=1jQD9D4YpQNAtVcbP5ZgW-n2j-TyiNqBC,https://drive.google.com/uc?export=download&id=1YVvXpnG8rn9Mv_3S15xhrwusUZblGltl,https://drive.google.com/uc?export=download&id=13kWosC6vHLAOsj7LpaQxlhW3JpRYjyzu,https://drive.google.com/uc?export=download&id=1FXhcsYzBAxdiXI0lRRJvcoW0shDdUIse,https://drive.google.com/uc?export=download&id=1rYMHGXDtx3dTs3FbPF_HlOiFTjUZ3k3r,https://drive.google.com/uc?export=download&id=1RD_I_pBEqcKyls3Uq_xpfr14WedR5Qy8,Matte UV Bona Finished,Character,,,,
1,vidarflooring.com,,Engineered Hardwood Flooring,Vidar,,"American Oak 6""",American Oak 6 Collection-LandMark,5.99,5.79,,,https://docs.google.com/thumbnail?id=12psnuFXCOPSgPD0xszMTzXoUzYi-ABSD,https://docs.google.com/thumbnail?id=1h4BOGRaMDWo2BPdRfyc5gLqrOSVZ21Q-,,,,https://vidarflooring.com/test-page/item/55-landmark,,,,,China,White Oak,T&G,,,,,"6""width x 3/4"" (18mm) thickness x RL, full length 17%-50%",,," RL, full length 17%-50%","3/4""","6""",2mm dry sawn cut wood layer,,,,,,,Micro-beveled,nail down installation with glue assist is recommended,,,,,,https://drive.google.com/uc?export=download&id=1dfKFWGAvPaYuJgjDIZc6X-LOZT4nxrqv,https://drive.google.com/uc?export=download&id=1-PuYetSrCoT6JVW9MG2U9-SUHD2tIX4n,,https://drive.google.com/uc?export=download&id=1tUT4AGg0u2xmg4hi2m7SP62n9nbLAUI9,,,,,,,,,,,,,"Limited 35 years finish warranty, lifetime structural warranty",Hydronic radiant heat compatible,Indoor Air Quality Certified: FloorScore Carb?,https://drive.google.com/uc?export=download&id=1jQD9D4YpQNAtVcbP5ZgW-n2j-TyiNqBC,https://drive.google.com/uc?export=download&id=1YVvXpnG8rn9Mv_3S15xhrwusUZblGltl,https://drive.google.com/uc?export=download&id=13kWosC6vHLAOsj7LpaQxlhW3JpRYjyzu,https://drive.google.com/uc?export=download&id=1FXhcsYzBAxdiXI0lRRJvcoW0shDdUIse,https://drive.google.com/uc?export=download&id=1rYMHGXDtx3dTs3FbPF_HlOiFTjUZ3k3r,https://drive.google.com/uc?export=download&id=1RD_I_pBEqcKyls3Uq_xpfr14WedR5Qy8,Matte UV Bona Finished,Character,,,,
0,twelveoaks.ca,US,Luxury Vinyl,,,SolidCore Premier5G,Iced Mocha 5G,,,,,https://docs.google.com/thumbnail?id=1rg9ZO0kMAUZKgdz1Mxk6dxfzCyOHMc0B,https://docs.google.com/thumbnail?id=1B42yiMb3gI7Vm2Q5MEz20yPUayzGGxkF,,,,https://twelveoaks.ca/product/iced-mocha-5g/,23.7,,,,,SPC,,,,,,"7"" x 48"" x 7/32"" (20 mil wear layer)",,," 48"" ","7/32""","7""",20 mil (0.5mm),,Dark Brown,High,,18-27°C (65-80°F),35%-55%,Micro V-Beveled Edge,Floating,,,,,,https://drive.google.com/uc?export=download&id=1m0xmnitq7Dusasca5jxjabu1stay-KcV,https://drive.google.com/uc?export=download&id=1YdS2zKZZ1WIDRX3uPRJURGGP54TjeZp0,,https://drive.google.com/uc?export=download&id=1vkp554rAnvMOABZRf2YRVMVrItvF3poq,,,,https://drive.google.com/uc?export=download&id=1cjd30t4wK3ekhJE9LLafkHEtb9zSAU0e,https://drive.google.com/uc?export=download&id=1MMtEP4WknrtzeJEvuOG0bjZOmRzY-UQC,,,,,,,,,,,,,,,,,,,,,,
1,vidarflooring.com,,Engineered Hardwood Flooring,Vidar,,"American Oak 6""",American Oak 6 Collection-Driftwood,5.99,5.79,,,https://docs.google.com/thumbnail?id=1BGAigxYeDVaGouleWh2A2A1587YJsQpf,https://docs.google.com/thumbnail?id=1YhdZ4U53FDE7L6k4CiC5Dfl96M47m1tP,,,,https://vidarflooring.com/test-page/item/56-driftwood,,,,,China,White Oak,T&G,,,,,"6""width x 3/4"" (18mm) thickness x RL, full length 17%-50%",,," RL, full length 17%-50%","3/4""","6""",2mm dry sawn cut wood layer,,,,,,,Micro-beveled,nail down installation with glue assist is recommended,,,,,,https://drive.google.com/uc?export=download&id=1dfKFWGAvPaYuJgjDIZc6X-LOZT4nxrqv,https://drive.google.com/uc?export=download&id=1-PuYetSrCoT6JVW9MG2U9-SUHD2tIX4n,,https://drive.google.com/uc?export=download&id=1tUT4AGg0u2xmg4hi2m7SP62n9nbLAUI9,,,,,,,,,,,,,"Limited 35 years finish warranty, lifetime structural warranty",Hydronic radiant heat compatible,Indoor Air Quality Certified: FloorScore Carb?,https://drive.google.com/uc?export=download&id=1jQD9D4YpQNAtVcbP5ZgW-n2j-TyiNqBC,https://drive.google.com/uc?export=download&id=1YVvXpnG8rn9Mv_3S15xhrwusUZblGltl,https://drive.google.com/uc?export=download&id=13kWosC6vHLAOsj7LpaQxlhW3JpRYjyzu,https://drive.google.com/uc?export=download&id=1FXhcsYzBAxdiXI0lRRJvcoW0shDdUIse,https://drive.google.com/uc?export=download&id=1rYMHGXDtx3dTs3FbPF_HlOiFTjUZ3k3r,https://drive.google.com/uc?export=download&id=1RD_I_pBEqcKyls3Uq_xpfr14WedR5Qy8,Matte UV Bona Finished,"Select & Better, Select, Character",,,,
1,vidarflooring.com,,Engineered Hardwood Flooring,Vidar,,"American Oak 6""",American Oak 6 Collection-Fortino,5.99,5.79,,,https://docs.google.com/thumbnail?id=1f86s1-oxjbYS0bCvpXJWbCPKXIo3hVxJ,https://docs.google.com/thumbnail?id=1fOnD4d5iUiPL3nChLnNXOFCA6m9U_WMK,,,,https://vidarflooring.com/test-page/item/57-fortino,,,,,China,White Oak,T&G,,,,,"6""width x 3/4"" (18mm) thickness x RL, full length 17%-50%",,," RL, full length 17%-50%","3/4""","6""",2mm dry sawn cut wood layer,,,,,,,Micro-beveled,nail down installation with glue assist is recommended,,,,,,https://drive.google.com/uc?export=download&id=1dfKFWGAvPaYuJgjDIZc6X-LOZT4nxrqv,https://drive.google.com/uc?export=download&id=1-PuYetSrCoT6JVW9MG2U9-SUHD2tIX4n,,https://drive.google.com/uc?export=download&id=1tUT4AGg0u2xmg4hi2m7SP62n9nbLAUI9,,,,,,,,,,,,,"Limited 35 years finish warranty, lifetime structural warranty",Hydronic radiant heat compatible,Indoor Air Quality Certified: FloorScore Carb?,https://drive.google.com/uc?export=download&id=1jQD9D4YpQNAtVcbP5ZgW-n2j-TyiNqBC,https://drive.google.com/uc?export=download&id=1YVvXpnG8rn9Mv_3S15xhrwusUZblGltl,https://drive.google.com/uc?export=download&id=13kWosC6vHLAOsj7LpaQxlhW3JpRYjyzu,https://drive.google.com/uc?export=download&id=1FXhcsYzBAxdiXI0lRRJvcoW0shDdUIse,https://drive.google.com/uc?export=download&id=1rYMHGXDtx3dTs3FbPF_HlOiFTjUZ3k3r,https://drive.google.com/uc?export=download&id=1RD_I_pBEqcKyls3Uq_xpfr14WedR5Qy8,Matte UV Bona Finished,Character,,,,
1,vidarflooring.com,,Engineered Hardwood Flooring,Vidar,,"American Oak 6""",American Oak 6 Collection-Natural,5.99,5.79,,,https://docs.google.com/thumbnail?id=1papSjldn-IXJ6I4rHWX3AAALvAcnzutT,https://docs.google.com/thumbnail?id=1_nxC4M3AujWe1A7uRky3G-5AL3szhOZa,,,,https://vidarflooring.com/test-page/item/58-naturals,,,,,China,White Oak,T&G,,,,,"6""width x 3/4"" (18mm) thickness x RL, full length 17%-50%",,," RL, full length 17%-50%","3/4""","6""",2mm dry sawn cut wood layer,,,,,,,Micro-beveled,nail down installation with glue assist is recommended,,,,,,https://drive.google.com/uc?export=download&id=1dfKFWGAvPaYuJgjDIZc6X-LOZT4nxrqv,https://drive.google.com/uc?export=download&id=1-PuYetSrCoT6JVW9MG2U9-SUHD2tIX4n,,https://drive.google.com/uc?export=download&id=1tUT4AGg0u2xmg4hi2m7SP62n9nbLAUI9,,,,,,,,,,,,,"Limited 35 years finish warranty, lifetime structural warranty",Hydronic radiant heat compatible,Indoor Air Quality Certified: FloorScore Carb?,https://drive.google.com/uc?export=download&id=1jQD9D4YpQNAtVcbP5ZgW-n2j-TyiNqBC,https://drive.google.com/uc?export=download&id=1YVvXpnG8rn9Mv_3S15xhrwusUZblGltl,https://drive.google.com/uc?export=download&id=13kWosC6vHLAOsj7LpaQxlhW3JpRYjyzu,https://drive.google.com/uc?export=download&id=1FXhcsYzBAxdiXI0lRRJvcoW0shDdUIse,https://drive.google.com/uc?export=download&id=1rYMHGXDtx3dTs3FbPF_HlOiFTjUZ3k3r,https://drive.google.com/uc?export=download&id=1RD_I_pBEqcKyls3Uq_xpfr14WedR5Qy8,Matte UV Bona Finished,"Select & Better, Select, Character",,,,
1,vidarflooring.com,,Engineered Hardwood Flooring,Vidar,,"American Oak 6""",American Oak 6 Collection-Day Break,5.99,5.79,,,https://docs.google.com/thumbnail?id=1o8n6vTqtYMilbLLJtTdEHsU3F_WLaofa,https://docs.google.com/thumbnail?id=1FAtUHE9atbIDbAFcwcsE5vMGwI1gGOl6,,,,https://vidarflooring.com/test-page/item/59-day-break,,,,,China,White Oak,T&G,,,,,"6""width x 3/4"" (18mm) thickness x RL, full length 17%-50%",,," RL, full length 17%-50%","3/4""","6""",2mm dry sawn cut wood layer,,,,,,,Micro-beveled,nail down installation with glue assist is recommended,,,,,,https://drive.google.com/uc?export=download&id=1dfKFWGAvPaYuJgjDIZc6X-LOZT4nxrqv,https://drive.google.com/uc?export=download&id=1-PuYetSrCoT6JVW9MG2U9-SUHD2tIX4n,,https://drive.google.com/uc?export=download&id=1tUT4AGg0u2xmg4hi2m7SP62n9nbLAUI9,,,,,,,,,,,,,"Limited 35 years finish warranty, lifetime structural warranty",Hydronic radiant heat compatible,Indoor Air Quality Certified: FloorScore Carb?,https://drive.google.com/uc?export=download&id=1jQD9D4YpQNAtVcbP5ZgW-n2j-TyiNqBC,https://drive.google.com/uc?export=download&id=1YVvXpnG8rn9Mv_3S15xhrwusUZblGltl,https://drive.google.com/uc?export=download&id=13kWosC6vHLAOsj7LpaQxlhW3JpRYjyzu,https://drive.google.com/uc?export=download&id=1FXhcsYzBAxdiXI0lRRJvcoW0shDdUIse,https://drive.google.com/uc?export=download&id=1rYMHGXDtx3dTs3FbPF_HlOiFTjUZ3k3r,https://drive.google.com/uc?export=download&id=1RD_I_pBEqcKyls3Uq_xpfr14WedR5Qy8,Matte UV Bona Finished,"Select & Better, Select, Character",,,,
1,vidarflooring.com,,Engineered Hardwood Flooring,Vidar,,"American Oak 6""",American Oak 6 Collection-Sky,5.99,4.69,,,https://docs.google.com/thumbnail?id=1jsQDJbWAwYY-X1r3WzLPmiplHvpsJ8IC,https://docs.google.com/thumbnail?id=1Tbxf919WZuNMWVVY-Ai_Ku3Eh0narib2,,,,https://vidarflooring.com/test-page/item/60-sky,,,,,China,White Oak,T&G,,,,,"7""width x 3/4"" (18mm) thickness x RL, full length 33%-50%",,," RL, full length 33%-50%","3/4""","7""",3mm dry sawn cut wood layer,,,,,,,Micro-beveled,nail down installation with glue assist is recommended,,,,,,https://drive.google.com/uc?export=download&id=1dfKFWGAvPaYuJgjDIZc6X-LOZT4nxrqv,https://drive.google.com/uc?export=download&id=1-PuYetSrCoT6JVW9MG2U9-SUHD2tIX4n,,https://drive.google.com/uc?export=download&id=1tUT4AGg0u2xmg4hi2m7SP62n9nbLAUI9,,,,,,,,,,,,,"Limited 35 years finish warranty, lifetime structural warranty",Hydronic radiant heat compatible,Indoor Air Quality Certified: FloorScore Carb?,https://drive.google.com/uc?export=download&id=1jQD9D4YpQNAtVcbP5ZgW-n2j-TyiNqBC,https://drive.google.com/uc?export=download&id=1YVvXpnG8rn9Mv_3S15xhrwusUZblGltl,https://drive.google.com/uc?export=download&id=13kWosC6vHLAOsj7LpaQxlhW3JpRYjyzu,https://drive.google.com/uc?export=download&id=1FXhcsYzBAxdiXI0lRRJvcoW0shDdUIse,https://drive.google.com/uc?export=download&id=1rYMHGXDtx3dTs3FbPF_HlOiFTjUZ3k3r,https://drive.google.com/uc?export=download&id=1RD_I_pBEqcKyls3Uq_xpfr14WedR5Qy8,Matte UV Bona Finished,Character,,,,
1,vidarflooring.com,,Engineered Hardwood Flooring,Vidar,,"American Oak 7""",American Oak 7 Collection - Macoroon,5.49,5.29,,,https://docs.google.com/thumbnail?id=19zUPuPjEvH51olhjj7OQnu6nPUAkfWN_,https://docs.google.com/thumbnail?id=1urVPTszHN72MgHatuMXJJ7ltBp_fAZTv,,,,https://vidarflooring.com/test-page/item/131-american-oak-7-collection-macoroon,,,,,China,White Oak,T&G,,,,,"7""width x 3/4""(18mm)thickness x RL, full length 33%-50%",,," RL, full length 33%-50%","3/4""","7""",3mm dry sawn cut wood layer,,,,,,,Micro-beveled,nail down installation with glue assist is recommended,,,,,,https://drive.google.com/uc?export=download&id=1dfKFWGAvPaYuJgjDIZc6X-LOZT4nxrqv,https://drive.google.com/uc?export=download&id=1-PuYetSrCoT6JVW9MG2U9-SUHD2tIX4n,,https://drive.google.com/uc?export=download&id=1tUT4AGg0u2xmg4hi2m7SP62n9nbLAUI9,,,,,,,,,,,,,"Limited 35 years finish warranty, lifetime structural warranty",Hydronic radiant heat compatible,Indoor Air Quality Certified: FloorScore Carb?,https://drive.google.com/uc?export=download&id=1jQD9D4YpQNAtVcbP5ZgW-n2j-TyiNqBC,https://drive.google.com/uc?export=download&id=1YVvXpnG8rn9Mv_3S15xhrwusUZblGltl,https://drive.google.com/uc?export=download&id=13kWosC6vHLAOsj7LpaQxlhW3JpRYjyzu,https://drive.google.com/uc?export=download&id=1FXhcsYzBAxdiXI0lRRJvcoW0shDdUIse,https://drive.google.com/uc?export=download&id=1rYMHGXDtx3dTs3FbPF_HlOiFTjUZ3k3r,https://drive.google.com/uc?export=download&id=1RD_I_pBEqcKyls3Uq_xpfr14WedR5Qy8,Matte UV Bona Finished,"Select&Better, Select, Character",Wirebrushed,,,
1,vidarflooring.com,,Engineered Hardwood Flooring,Vidar,,"American Oak 7""",American Oak 7 Collection - Daisy,5.49,5.29,,,https://docs.google.com/thumbnail?id=1ZqFnlYJDkehRcLyejUQBaVJ7XyESev9t,https://docs.google.com/thumbnail?id=1tZNcjp5OTrdY-xw83M5FBF8A3Ks2iMCU,,,,https://vidarflooring.com/test-page/item/132-american-oak-7-collection-daisy,,,,,China,White Oak,T&G,,,,,"7""width x 3/4""(18mm)thickness x RL, full length 33%-50%",,," RL, full length 33%-50%","3/4""","7""",3mm dry sawn cut wood layer,,,,,,,Micro-beveled,nail down installation with glue assist is recommended,,,,,,https://drive.google.com/uc?export=download&id=1dfKFWGAvPaYuJgjDIZc6X-LOZT4nxrqv,https://drive.google.com/uc?export=download&id=1-PuYetSrCoT6JVW9MG2U9-SUHD2tIX4n,,https://drive.google.com/uc?export=download&id=1tUT4AGg0u2xmg4hi2m7SP62n9nbLAUI9,,,,,,,,,,,,,"Limited 35 years finish warranty, lifetime structural warranty",Hydronic radiant heat compatible,Indoor Air Quality Certified: FloorScore Carb?,https://drive.google.com/uc?export=download&id=1jQD9D4YpQNAtVcbP5ZgW-n2j-TyiNqBC,https://drive.google.com/uc?export=download&id=1YVvXpnG8rn9Mv_3S15xhrwusUZblGltl,https://drive.google.com/uc?export=download&id=13kWosC6vHLAOsj7LpaQxlhW3JpRYjyzu,https://drive.google.com/uc?export=download&id=1FXhcsYzBAxdiXI0lRRJvcoW0shDdUIse,https://drive.google.com/uc?export=download&id=1rYMHGXDtx3dTs3FbPF_HlOiFTjUZ3k3r,https://drive.google.com/uc?export=download&id=1RD_I_pBEqcKyls3Uq_xpfr14WedR5Qy8,Matte UV Bona Finished,"Select&Better, Select, Character",Wirebrushed,,,
